--------------------
BDMEP - INMET
--------------------
Estação           : FRANCA - SP (OMM: 83630)
Latitude  (graus) : -20.58
Longitude (graus) : -47.36
Altitude  (metros): 1026.20
Estação Operante
Inicio de operação: 01/01/1911
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;Velocidade do Vento Media;
83630;25/11/2008;0000;;27.4;;7.9;65.5;2.333333;
83630;25/11/2008;1200;0.2;;16.6;;;;
83630;26/11/2008;0000;;26.4;;2.5;79.75;1.333333;
83630;26/11/2008;1200;0;;18.1;;;;
83630;27/11/2008;0000;;27.4;;6.3;73.5;2;
83630;27/11/2008;1200;5.9;;16;;;;
83630;28/11/2008;0000;;27.8;;8.4;67;1.333333;
83630;28/11/2008;1200;3.4;;16.5;;;;
83630;29/11/2008;0000;;26.4;;5.1;80.25;1.666667;
83630;29/11/2008;1200;0;;17.4;;;;
83630;30/11/2008;0000;;26.8;;4.1;84.75;2;
83630;30/11/2008;1200;24.2;;17.6;;;;
83630;01/12/2008;0000;;29.4;;10.8;63;2;
83630;01/12/2008;1200;16.4;;17.9;;;;
83630;02/12/2008;0000;;30.4;;7.2;73.25;4;
83630;02/12/2008;1200;0;;19.2;;;;
83630;03/12/2008;0000;;23.8;;4.2;79.25;2.333333;
83630;03/12/2008;1200;6;;17.4;;;;
83630;04/12/2008;0000;;26.8;;11.1;59.75;0.666667;
83630;04/12/2008;1200;0;;15;;;;
83630;05/12/2008;0000;;28.7;;10.2;57.5;1.333333;
83630;05/12/2008;1200;0;;16.7;;;;
83630;06/12/2008;0000;;29.8;;7.9;64.25;2.333333;
83630;06/12/2008;1200;0;;17.8;;;;
83630;07/12/2008;0000;;28.6;;6.4;72.25;2;
83630;07/12/2008;1200;0;;18.1;;;;
83630;08/12/2008;0000;;29;;4.8;74.25;2.333333;
83630;08/12/2008;1200;6.2;;19.6;;;;
83630;09/12/2008;0000;;31;;9.9;57;1;
83630;09/12/2008;1200;6.4;;19.1;;;;
83630;10/12/2008;0000;;29.6;;1.9;74.5;2.333333;
83630;10/12/2008;1200;0;;20.9;;;;
83630;11/12/2008;0000;;27.8;;2.7;71.75;2;
83630;11/12/2008;1200;37.5;;17.6;;;;
83630;12/12/2008;0000;;27.4;;2.2;85.5;2;
83630;12/12/2008;1200;1;;18.5;;;;
83630;13/12/2008;0000;;26.7;;2;78.75;1.666667;
83630;13/12/2008;1200;30.4;;17.1;;;;
83630;14/12/2008;0000;;23.8;;0;92.5;1.666667;
83630;14/12/2008;1200;1;;19.7;;;;
83630;15/12/2008;0000;;26.8;;1.9;88.5;1;
83630;15/12/2008;1200;31;;18.4;;;;
83630;16/12/2008;0000;;24;;0;95.25;1.666667;
83630;16/12/2008;1200;73.7;;17.9;;;;
83630;17/12/2008;0000;;26.8;;6.2;76.75;1.666667;
83630;17/12/2008;1200;31.9;;17.3;;;;
83630;18/12/2008;0000;;27.2;;5.1;79.25;0;
83630;18/12/2008;1200;0;;16.6;;;;
83630;19/12/2008;0000;;26.8;;2.2;78.5;1.666667;
83630;19/12/2008;1200;12.8;;17.8;;;;
83630;20/12/2008;0000;;26.5;;4;86.5;1.666667;
83630;20/12/2008;1200;33.2;;17.4;;;;
83630;21/12/2008;0000;;25.2;;0;91.75;1.333333;
83630;21/12/2008;1200;18.6;;17.7;;;;
83630;22/12/2008;0000;;26.2;;0.5;84.25;1.333333;
83630;22/12/2008;1200;19.3;;17.8;;;;
83630;23/12/2008;0000;;27.4;;3.5;84.75;1.333333;
83630;23/12/2008;1200;0;;18;;;;
83630;24/12/2008;0000;;26.8;;3.1;81.5;2;
83630;24/12/2008;1200;0.6;;19.6;;;;
83630;25/12/2008;0000;;22;;0.6;91.25;1;
83630;25/12/2008;1200;31.4;;17.4;;;;
83630;26/12/2008;0000;;26.4;;2.5;85.25;0.666667;
83630;26/12/2008;1200;10.4;;18.3;;;;
83630;27/12/2008;0000;;20;;0;91.75;2.666667;
83630;27/12/2008;1200;26.6;;17.5;;;;
83630;28/12/2008;0000;;26.2;;3.6;88;3;
83630;28/12/2008;1200;5.1;;17.9;;;;
83630;29/12/2008;0000;;27.8;;4.2;82.5;2;
83630;29/12/2008;1200;1.8;;20.2;;;;
83630;30/12/2008;0000;;27.7;;2.5;89;0.666667;
83630;30/12/2008;1200;0;;20.1;;;;
83630;31/12/2008;0000;;28.5;;3.4;91.25;2.333333;
83630;31/12/2008;1200;20.4;;19;;;;
83630;01/01/2009;0000;;25.8;;1.9;85.5;1.666667;
83630;01/01/2009;1200;26.7;;18.1;;;;
83630;02/01/2009;0000;;27.7;;0.6;79.5;1.333333;
83630;02/01/2009;1200;0;;18.3;;;;
83630;03/01/2009;0000;;26.4;;0.5;90.75;2.333333;
83630;03/01/2009;1200;22.6;;18.1;;;;
83630;04/01/2009;0000;;23;;0;98;1.333333;
83630;04/01/2009;1200;10.6;;17;;;;
83630;05/01/2009;0000;;25;;4;79.5;0.666667;
83630;05/01/2009;1200;14.4;;16.6;;;;
83630;06/01/2009;0000;;27.2;;8.3;69;1.333333;
83630;06/01/2009;1200;0;;15.9;;;;
83630;07/01/2009;0000;;28.8;;6.5;68.75;1.666667;
83630;07/01/2009;1200;0;;17;;;;
83630;08/01/2009;0000;;30.5;;9.4;67.75;3.666667;
83630;08/01/2009;1200;0;;18.4;;;;
83630;09/01/2009;0000;;28.8;;3.4;74.5;3;
83630;09/01/2009;1200;0;;19.2;;;;
83630;10/01/2009;0000;;27.8;;1.9;69.75;2.333333;
83630;10/01/2009;1200;3.4;;18.6;;;;
83630;11/01/2009;0000;;29;;8.8;60.5;2.666667;
83630;11/01/2009;1200;0;;19.6;;;;
83630;12/01/2009;0000;;30.4;;7.2;56.5;1.333333;
83630;12/01/2009;1200;0;;20.7;;;;
83630;13/01/2009;0000;;31.3;;6.8;60.5;3.333333;
83630;13/01/2009;1200;0;;21.2;;;;
83630;14/01/2009;0000;;28.8;;2.9;79.5;4;
83630;14/01/2009;1200;0;;18;;;;
83630;15/01/2009;0000;;28.9;;5.6;78.75;4;
83630;15/01/2009;1200;44.8;;18;;;;
83630;16/01/2009;0000;;26.4;;1.6;80.75;2.333333;
83630;16/01/2009;1200;1.7;;18.9;;;;
83630;17/01/2009;0000;;25.7;;1.4;84.25;3;
83630;17/01/2009;1200;0.4;;18.4;;;;
83630;18/01/2009;0000;;26.4;;2.3;92;3;
83630;18/01/2009;1200;10;;18.4;;;;
83630;19/01/2009;0000;;26.6;;3;80;1.333333;
83630;19/01/2009;1200;10.2;;18;;;;
83630;20/01/2009;0000;;26.5;;0.6;92.5;1.666667;
83630;20/01/2009;1200;4.7;;19.7;;;;
83630;21/01/2009;0000;;24.4;;0;92.25;0.666667;
83630;21/01/2009;1200;25.8;;19.3;;;;
83630;22/01/2009;0000;;27.8;;3.9;84;2.666667;
83630;22/01/2009;1200;59.8;;19.8;;;;
83630;23/01/2009;0000;;25.5;;1;86;3;
83630;23/01/2009;1200;0.2;;18.3;;;;
83630;24/01/2009;0000;;26.4;;1.5;81.75;2.666667;
83630;24/01/2009;1200;18.3;;18;;;;
83630;25/01/2009;0000;;23.4;;0;87.5;2;
83630;25/01/2009;1200;0;;19.3;;;;
83630;26/01/2009;0000;;25.7;;0.3;89.5;2.666667;
83630;26/01/2009;1200;8.9;;18.4;;;;
83630;27/01/2009;0000;;23.7;;0;89.75;2.333333;
83630;27/01/2009;1200;8.8;;19;;;;
83630;28/01/2009;0000;;26.4;;1.7;87.5;2.666667;
83630;28/01/2009;1200;32.8;;18.1;;;;
83630;29/01/2009;0000;;27.2;;2.6;83.75;3.333333;
83630;29/01/2009;1200;13.1;;19;;;;
83630;30/01/2009;0000;;29.1;;3.5;79.5;2;
83630;30/01/2009;1200;0.8;;18.8;;;;
83630;31/01/2009;0000;;28.8;;6.2;73;4;
83630;31/01/2009;1200;30.6;;18.8;;;;
83630;01/02/2009;0000;;30.4;;6.2;74.75;0.666667;
83630;01/02/2009;1200;16.6;;18.4;;;;
83630;02/02/2009;0000;;27.5;;4.4;85;0;
83630;02/02/2009;1200;3.9;;18.9;;;;
83630;03/02/2009;0000;;27.6;;0.7;89.5;1.333333;
83630;03/02/2009;1200;9.6;;18.8;;;;
83630;04/02/2009;0000;;27.4;;1.8;92;2;
83630;04/02/2009;1200;34.4;;18.7;;;;
83630;05/02/2009;0000;;29.2;;6;74;2.666667;
83630;05/02/2009;1200;0.2;;20.1;;;;
83630;06/02/2009;0000;;29.6;;7.9;74;1.666667;
83630;06/02/2009;1200;23.3;;19.4;;;;
83630;07/02/2009;0000;;28.2;;4.9;76.25;1.333333;
83630;07/02/2009;1200;0;;19.4;;;;
83630;08/02/2009;0000;;26.6;;0;83.5;1.666667;
83630;08/02/2009;1200;2.5;;20.8;;;;
83630;09/02/2009;0000;;26.8;;2.3;87;0;
83630;09/02/2009;1200;14.1;;19.5;;;;
83630;10/02/2009;0000;;27.8;;1.7;75.25;1.666667;
83630;10/02/2009;1200;16.6;;19.1;;;;
83630;11/02/2009;0000;;28;;2.7;89;2.666667;
83630;11/02/2009;1200;1.6;;20.5;;;;
83630;12/02/2009;0000;;25.6;;0.8;88;2.333333;
83630;12/02/2009;1200;4;;19.7;;;;
83630;13/02/2009;0000;;22.6;;0;95.75;0.666667;
83630;13/02/2009;1200;59.4;;18.6;;;;
83630;14/02/2009;0000;;26.6;;1.7;84.5;2.666667;
83630;14/02/2009;1200;22.7;;18.5;;;;
83630;15/02/2009;0000;;26.2;;0;87;3.333333;
83630;15/02/2009;1200;2.1;;19.1;;;;
83630;16/02/2009;0000;;27.6;;0.7;68.5;3.333333;
83630;16/02/2009;1200;0.6;;20;;;;
83630;17/02/2009;0000;;29.4;;7.8;65;2;
83630;17/02/2009;1200;0;;19.8;;;;
83630;18/02/2009;0000;;29.4;;11.7;61.5;1.666667;
83630;18/02/2009;1200;0;;19.5;;;;
83630;19/02/2009;0000;;29.5;;11.1;61.25;2.333333;
83630;19/02/2009;1200;0;;19.7;;;;
83630;20/02/2009;0000;;29;;10;64;1.333333;
83630;20/02/2009;1200;0;;19;;;;
83630;21/02/2009;0000;;29.8;;8.4;65.5;1.333333;
83630;21/02/2009;1200;0;;20.9;;;;
83630;22/02/2009;0000;;30.4;;5.1;74.75;2.666667;
83630;22/02/2009;1200;0;;20.1;;;;
83630;23/02/2009;0000;;27.6;;8.5;72.5;2.333333;
83630;23/02/2009;1200;2.4;;19;;;;
83630;24/02/2009;0000;;28.6;;4.9;78.5;1.333333;
83630;24/02/2009;1200;4.6;;19.1;;;;
83630;25/02/2009;0000;;28.2;;2;84;1.333333;
83630;25/02/2009;1200;0.4;;19.2;;;;
83630;26/02/2009;0000;;28.1;;2.4;84.5;1.333333;
83630;26/02/2009;1200;6.4;;19.8;;;;
83630;27/02/2009;0000;;27.2;;1.7;88.25;0;
83630;27/02/2009;1200;7.2;;19.3;;;;
83630;28/02/2009;0000;;30.8;;8.8;63.75;2.333333;
83630;28/02/2009;1200;0.2;;20.5;;;;
83630;01/03/2009;0000;;30.6;;11.4;54.25;1.666667;
83630;01/03/2009;1200;0;;20.4;;;;
83630;02/03/2009;0000;;30.8;;8.7;57;1;
83630;02/03/2009;1200;0;;19.9;;;;
83630;03/03/2009;0000;;30.6;;2.8;66.5;0.666667;
83630;03/03/2009;1200;0;;21.4;;;;
83630;04/03/2009;0000;;31.4;;7.8;74.75;1;
83630;04/03/2009;1200;0;;21.9;;;;
83630;05/03/2009;0000;;31;;7.8;71.25;1;
83630;05/03/2009;1200;0.6;;20.6;;;;
83630;06/03/2009;0000;;31.2;;10.2;70.75;1.333333;
83630;06/03/2009;1200;2.6;;20.6;;;;
83630;07/03/2009;0000;;27.6;;4.6;76.75;2.333333;
83630;07/03/2009;1200;0;;20.2;;;;
83630;08/03/2009;0000;;30;;7.9;71.75;2;
83630;08/03/2009;1200;1.6;;19.2;;;;
83630;09/03/2009;0000;;28.2;;2;86.5;0.666667;
83630;09/03/2009;1200;5.2;;19;;;;
83630;10/03/2009;0000;;27.6;;2.3;85.5;3;
83630;10/03/2009;1200;28.4;;18.4;;;;
83630;11/03/2009;0000;;28.3;;2.4;88.25;4;
83630;11/03/2009;1200;9.8;;19.7;;;;
83630;12/03/2009;0000;;27.2;;3.7;81.5;3;
83630;12/03/2009;1200;1.2;;19.5;;;;
83630;13/03/2009;0000;;22.6;;0;90.75;3;
83630;13/03/2009;1200;6.7;;18.8;;;;
83630;14/03/2009;0000;;27;;7.4;84.5;1;
83630;14/03/2009;1200;23;;18.6;;;;
83630;15/03/2009;0000;;24.4;;0.2;87.5;0.666667;
83630;15/03/2009;1200;0.8;;20;;;;
83630;16/03/2009;0000;;27.8;;5.2;78.5;2.333333;
83630;16/03/2009;1200;0.2;;18.9;;;;
83630;17/03/2009;0000;;22.8;;0;85.5;3.666667;
83630;17/03/2009;1200;0.8;;19.6;;;;
83630;18/03/2009;0000;;28.2;;6.8;77.25;1.666667;
83630;18/03/2009;1200;0.6;;18.7;;;;
83630;19/03/2009;0000;;27.2;;3.4;76.25;2.333333;
83630;19/03/2009;1200;1.2;;18.5;;;;
83630;20/03/2009;0000;;26.4;;0.9;74.5;0.666667;
83630;20/03/2009;1200;1.3;;18.4;;;;
83630;21/03/2009;0000;;27.2;;1.2;85.25;2.333333;
83630;21/03/2009;1200;0;;18.7;;;;
83630;22/03/2009;0000;;26.4;;2.5;88.25;1.333333;
83630;22/03/2009;1200;19;;18.8;;;;
83630;23/03/2009;0000;;26.4;;2.9;88.25;1.333333;
83630;23/03/2009;1200;4.3;;18.3;;;;
83630;24/03/2009;0000;;26.2;;1.7;90.75;1.333333;
83630;24/03/2009;1200;5.6;;18.9;;;;
83630;25/03/2009;0000;;26.6;;1.3;85.75;2.333333;
83630;25/03/2009;1200;18.8;;18.5;;;;
83630;26/03/2009;0000;;25.2;;1.9;83.25;2;
83630;26/03/2009;1200;4.6;;18.1;;;;
83630;27/03/2009;0000;;26.6;;2.5;89.25;1.333333;
83630;27/03/2009;1200;2.3;;19.6;;;;
83630;28/03/2009;0000;;24.4;;0.2;96;3.333333;
83630;28/03/2009;1200;10.6;;19.6;;;;
83630;29/03/2009;0000;;26;;1.3;94;2;
83630;29/03/2009;1200;63.2;;19.2;;;;
83630;30/03/2009;0000;;24.1;;0;93;1.333333;
83630;30/03/2009;1200;4.6;;19;;;;
83630;31/03/2009;0000;;26.4;;5;82.5;1.333333;
83630;31/03/2009;1200;9.6;;17.7;;;;
83630;01/04/2009;0000;;27.8;;8.2;75.25;1.666667;
83630;01/04/2009;1200;0;;18.5;;;;
83630;02/04/2009;0000;;27.2;;5.3;76.5;2.333333;
83630;02/04/2009;1200;0;;18.4;;;;
83630;03/04/2009;0000;;26.8;;6.6;75;3;
83630;03/04/2009;1200;0;;17.8;;;;
83630;04/04/2009;0000;;26;;0.3;85.75;2.666667;
83630;04/04/2009;1200;0;;18.7;;;;
83630;05/04/2009;0000;;26.8;;5.2;75.5;1;
83630;05/04/2009;1200;2.2;;19.8;;;;
83630;06/04/2009;0000;;27.8;;6.5;80;3;
83630;06/04/2009;1200;3.4;;19.7;;;;
83630;07/04/2009;0000;;26;;3.6;89.5;2;
83630;07/04/2009;1200;0.1;;18.8;;;;
83630;08/04/2009;0000;;27.2;;8.5;80.5;0;
83630;08/04/2009;1200;1;;18.3;;;;
83630;09/04/2009;0000;;27.2;;7.8;78;1;
83630;09/04/2009;1200;0.2;;17.6;;;;
83630;10/04/2009;0000;;27.4;;10.1;65;0.666667;
83630;10/04/2009;1200;0;;18;;;;
83630;11/04/2009;0000;;27.4;;8.4;64.25;0.666667;
83630;11/04/2009;1200;0;;18.3;;;;
83630;12/04/2009;0000;;26.8;;1.9;83.25;2.333333;
83630;12/04/2009;1200;0;;20.2;;;;
83630;13/04/2009;0000;;24.8;;0.4;89.5;1.333333;
83630;13/04/2009;1200;0.2;;19.2;;;;
83630;14/04/2009;0000;;20.5;;0;94;0.666667;
83630;14/04/2009;1200;17.5;;17.2;;;;
83630;15/04/2009;0000;;25.4;;6.1;85;0.666667;
83630;15/04/2009;1200;34.8;;16.9;;;;
83630;16/04/2009;0000;;25.8;;10.1;75.5;2.666667;
83630;16/04/2009;1200;0;;15.1;;;;
83630;17/04/2009;0000;;26.2;;10.6;74.5;2;
83630;17/04/2009;1200;0;;15.3;;;;
83630;18/04/2009;0000;;26.4;;10.8;65;0.666667;
83630;18/04/2009;1200;0;;15.9;;;;
83630;19/04/2009;0000;;26.4;;10.8;58.5;0;
83630;19/04/2009;1200;0;;16.5;;;;
83630;20/04/2009;0000;;25.9;;8.6;59.5;0.666667;
83630;20/04/2009;1200;0;;17.3;;;;
83630;21/04/2009;0000;;23.6;;10.1;59.25;2.019253;
83630;21/04/2009;1200;0;;15.5;;;;
83630;22/04/2009;0000;;25.6;;9.3;60.5;2;
83630;22/04/2009;1200;0;;15.8;;;;
83630;23/04/2009;0000;;26.2;;9.9;64.25;2.666667;
83630;23/04/2009;1200;0;;18.1;;;;
83630;24/04/2009;0000;;26.4;;10.3;65.25;1;
83630;24/04/2009;1200;0;;16.4;;;;
83630;25/04/2009;0000;;25.4;;8.2;64.5;1;
83630;25/04/2009;1200;0;;15.3;;;;
83630;26/04/2009;0000;;25;;10.1;60.75;1;
83630;26/04/2009;1200;0;;16;;;;
83630;27/04/2009;0000;;25.4;;9.9;65.75;1.666667;
83630;27/04/2009;1200;0;;15.6;;;;
83630;28/04/2009;0000;;26.8;;7.9;64.25;2.333333;
83630;28/04/2009;1200;0;;14.8;;;;
83630;29/04/2009;0000;;26.3;;9.1;68;1;
83630;29/04/2009;1200;0;;14.7;;;;
83630;30/04/2009;0000;;27;;9.2;63.75;1.333333;
83630;30/04/2009;1200;0;;18.8;;;;
83630;01/05/2009;0000;;25.2;;6.8;80.25;2;
83630;01/05/2009;1200;0;;16;;;;
83630;02/05/2009;0000;;22;;3;83.25;2.333333;
83630;02/05/2009;1200;25.6;;15.2;;;;
83630;03/05/2009;0000;;24.7;;6.9;76.75;1.666667;
83630;03/05/2009;1200;15.6;;15.7;;;;
83630;04/05/2009;0000;;25.5;;8.4;79.75;2.666667;
83630;04/05/2009;1200;0;;14;;;;
83630;05/05/2009;0000;;24;;9.3;72.75;3;
83630;05/05/2009;1200;35.6;;13.5;;;;
83630;06/05/2009;0000;;24.8;;9.8;69.5;1.666667;
83630;06/05/2009;1200;0;;16.4;;;;
83630;07/05/2009;0000;;25.5;;7.6;71.25;0.666667;
83630;07/05/2009;1200;0;;16.6;;;;
83630;08/05/2009;0000;;26.4;;8;68.75;1.333333;
83630;08/05/2009;1200;0;;16.7;;;;
83630;09/05/2009;0000;;27.4;;9.5;64.5;1.333333;
83630;09/05/2009;1200;0;;18.4;;;;
83630;10/05/2009;0000;;26.7;;9.2;68;2.333333;
83630;10/05/2009;1200;0;;19.1;;;;
83630;11/05/2009;0000;;27.2;;9.3;67;1.666667;
83630;11/05/2009;1200;0;;17.4;;;;
83630;12/05/2009;0000;;27.2;;9.9;62;0.666667;
83630;12/05/2009;1200;0.7;;18.1;;;;
83630;13/05/2009;0000;;27.1;;8;55;0.666667;
83630;13/05/2009;1200;0;;18.3;;;;
83630;14/05/2009;0000;;26.6;;9.2;58.75;4;
83630;14/05/2009;1200;0;;18.3;;;;
83630;15/05/2009;0000;;21.8;;0.3;93.25;3;
83630;15/05/2009;1200;6.1;;16.1;;;;
83630;16/05/2009;0000;;21.2;;7.7;81.75;0.666667;
83630;16/05/2009;1200;0.6;;13.1;;;;
83630;17/05/2009;0000;;26.2;;8.5;75.75;0;
83630;17/05/2009;1200;0;;12.9;;;;
83630;18/05/2009;0000;;24.6;;6.4;79.75;1.666667;
83630;18/05/2009;1200;0;;16.1;;;;
83630;19/05/2009;0000;;24.6;;9.1;73.75;1.333333;
83630;19/05/2009;1200;0;;15.5;;;;
83630;20/05/2009;0000;;23.5;;10;68.75;3.666667;
83630;20/05/2009;1200;0;;13.7;;;;
83630;21/05/2009;0000;;23.6;;10.1;63.25;3;
83630;21/05/2009;1200;0;;12.7;;;;
83630;22/05/2009;0000;;23.3;;10.1;65.5;2.333333;
83630;22/05/2009;1200;0;;12.8;;;;
83630;23/05/2009;0000;;26;;10;65.25;1.333333;
83630;23/05/2009;1200;0;;13.8;;;;
83630;24/05/2009;0000;;26.5;;9.6;70.25;1;
83630;24/05/2009;1200;0;;17;;;;
83630;25/05/2009;0000;;26.6;;10;67.5;2.333333;
83630;25/05/2009;1200;0;;17.2;;;;
83630;26/05/2009;0000;;27.2;;10;67.25;1.333333;
83630;26/05/2009;1200;0;;18;;;;
83630;27/05/2009;0000;;26.8;;4;80.5;1.666667;
83630;27/05/2009;1200;0;;16;;;;
83630;28/05/2009;0000;;27.4;;6.4;69.75;0.666667;
83630;28/05/2009;1200;8.7;;19.1;;;;
83630;29/05/2009;0000;;25.9;;5.9;75.25;1.333333;
83630;29/05/2009;1200;0;;17.3;;;;
83630;30/05/2009;0000;;25.6;;7;72.25;1.333333;
83630;30/05/2009;1200;0;;16.9;;;;
83630;31/05/2009;0000;;24.8;;3.9;77;1.666667;
83630;31/05/2009;1200;0;;18.8;;;;
83630;01/06/2009;0000;;19.6;;0.4;96.75;3.333333;
83630;01/06/2009;1200;2.7;;10.2;;;;
83630;02/06/2009;0000;;14.2;;7;82;1.666667;
83630;02/06/2009;1200;0.2;;7.6;;;;
83630;03/06/2009;0000;;18.6;;9.8;60;1.333333;
83630;03/06/2009;1200;0;;6.1;;;;
83630;04/06/2009;0000;;24;;9.9;59.75;1.666667;
83630;04/06/2009;1200;0;;6.9;;;;
83630;05/06/2009;0000;;25.8;;7.4;64.5;3.333333;
83630;05/06/2009;1200;0;;13.5;;;;
83630;06/06/2009;0000;;24.6;;9.1;60.5;0.666667;
83630;06/06/2009;1200;0;;14.7;;;;
83630;07/06/2009;0000;;24.1;;6;62.5;2;
83630;07/06/2009;1200;0;;15.6;;;;
83630;08/06/2009;0000;;22.6;;2.9;80;2.666667;
83630;08/06/2009;1200;0;;14.6;;;;
83630;09/06/2009;0000;;22.8;;2.4;73;2;
83630;09/06/2009;1200;0;;15;;;;
83630;10/06/2009;0000;;24.1;;3.9;64.25;3;
83630;10/06/2009;1200;0;;15.9;;;;
83630;11/06/2009;0000;;20;;0.1;91;0.666667;
83630;11/06/2009;1200;1.7;;15.4;;;;
83630;12/06/2009;0000;;18.2;;0.5;95.75;0.666667;
83630;12/06/2009;1200;1.5;;14.2;;;;
83630;13/06/2009;0000;;20.6;;8.1;73.5;1.333333;
83630;13/06/2009;1200;0.4;;12;;;;
83630;14/06/2009;0000;;22.5;;9;63.5;0.666667;
83630;14/06/2009;1200;0;;9.2;;;;
83630;15/06/2009;0000;;24.4;;9.4;55.25;1.333333;
83630;15/06/2009;1200;0;;13.7;;;;
83630;16/06/2009;0000;;20.5;;0.9;78.75;5;
83630;16/06/2009;1200;0;;15.5;;;;
83630;17/06/2009;0000;;20.8;;4.4;86.75;3.333333;
83630;17/06/2009;1200;0.4;;15;;;;
83630;18/06/2009;0000;;22.8;;9.5;68.75;2;
83630;18/06/2009;1200;0;;12.4;;;;
83630;19/06/2009;0000;;24.2;;10;59.75;1.666667;
83630;19/06/2009;1200;0;;12.1;;;;
83630;20/06/2009;0000;;25.6;;9.9;62.5;0.666667;
83630;20/06/2009;1200;0;;14.9;;;;
83630;21/06/2009;0000;;24.8;;9.6;55;1.333333;
83630;21/06/2009;1200;0;;15.1;;;;
83630;22/06/2009;0000;;24;;10;48;1.666667;
83630;22/06/2009;1200;0;;14.6;;;;
83630;23/06/2009;0000;;23.9;;9.7;55.75;1.666667;
83630;23/06/2009;1200;0;;14.5;;;;
83630;24/06/2009;0000;;23.8;;4.3;67;1.333333;
83630;24/06/2009;1200;0;;15.9;;;;
83630;25/06/2009;0000;;23.8;;1.1;74.25;1.666667;
83630;25/06/2009;1200;0;;17;;;;
83630;26/06/2009;0000;;24.6;;7.2;82;1.666667;
83630;26/06/2009;1200;2.8;;15.4;;;;
83630;27/06/2009;0000;;25.6;;7.3;80.25;2;
83630;27/06/2009;1200;0.1;;14.6;;;;
83630;28/06/2009;0000;;24.6;;9.1;73.5;0.666667;
83630;28/06/2009;1200;18.9;;13.7;;;;
83630;29/06/2009;0000;;26.2;;9.6;62;1.333333;
83630;29/06/2009;1200;0;;15.5;;;;
83630;30/06/2009;0000;;25.6;;7.1;58.25;3.333333;
83630;30/06/2009;1200;0;;17.5;;;;
83630;01/07/2009;0000;;26.2;;9.5;61;2.666667;
83630;01/07/2009;1200;0;;17.6;;;;
83630;02/07/2009;0000;;27.2;;9.2;64.75;3.666667;
83630;02/07/2009;1200;0;;16;;;;
83630;03/07/2009;0000;;25.4;;5.6;67;2.333333;
83630;03/07/2009;1200;0;;15.8;;;;
83630;04/07/2009;0000;;25.6;;8.1;64;1.333333;
83630;04/07/2009;1200;0;;16.2;;;;
83630;05/07/2009;0000;;24.9;;9.2;68.25;2.333333;
83630;05/07/2009;1200;0;;14.8;;;;
83630;06/07/2009;0000;;24.2;;8.4;70.25;2.333333;
83630;06/07/2009;1200;0;;14.4;;;;
83630;07/07/2009;0000;;25.2;;8.4;64.75;2.333333;
83630;07/07/2009;1200;0;;14.8;;;;
83630;08/07/2009;0000;;23.4;;7.7;68;3;
83630;08/07/2009;1200;0;;14.5;;;;
83630;09/07/2009;0000;;25.2;;7.5;65.5;1.666667;
83630;09/07/2009;1200;0;;16.2;;;;
83630;10/07/2009;0000;;26;;8.3;61.5;4.666667;
83630;10/07/2009;1200;0;;16.9;;;;
83630;11/07/2009;0000;;25.8;;2;75.5;5.666667;
83630;11/07/2009;1200;0;;14.8;;;;
83630;12/07/2009;0000;;17.4;;9.5;64.5;1;
83630;12/07/2009;1200;20.4;;9.7;;;;
83630;13/07/2009;0000;;25.2;;10;48.5;2;
83630;13/07/2009;1200;0;;8.9;;;;
83630;14/07/2009;0000;;25.6;;10;57.5;0.666667;
83630;14/07/2009;1200;0;;13;;;;
83630;15/07/2009;0000;;25.6;;9.9;61.25;3.333333;
83630;15/07/2009;1200;0;;14.2;;;;
83630;16/07/2009;0000;;24.8;;7.4;60.5;3.333333;
83630;16/07/2009;1200;0;;14.5;;;;
83630;17/07/2009;0000;;28.6;;9.6;54.75;3.019253;
83630;17/07/2009;1200;0;;13.3;;;;
83630;18/07/2009;0000;;27.8;;2.6;71.75;2.02888;
83630;18/07/2009;1200;0;;16.7;;;;
83630;19/07/2009;0000;;25.2;;7.8;72.75;1.333333;
83630;19/07/2009;1200;0;;16.8;;;;
83630;20/07/2009;0000;;24.2;;7.8;72.5;1.333333;
83630;20/07/2009;1200;0;;13.3;;;;
83630;21/07/2009;0000;;26.9;;7.8;56.75;2.333333;
83630;21/07/2009;1200;0;;15.4;;;;
83630;22/07/2009;0000;;27;;7.8;52.25;3;
83630;22/07/2009;1200;0;;18.3;;;;
83630;23/07/2009;0000;;28.6;;7;64.25;2.666667;
83630;23/07/2009;1200;0;;18.1;;;;
83630;24/07/2009;0000;;22.4;;0.6;81.25;0.666667;
83630;24/07/2009;1200;0;;16.2;;;;
83630;25/07/2009;0000;;24.4;;2.4;81;3;
83630;25/07/2009;1200;0;;14.7;;;;
83630;26/07/2009;0000;;27.4;;7.2;68.25;2.333333;
83630;26/07/2009;1200;0;;16.2;;;;
83630;27/07/2009;0000;;28;;7;71;1;
83630;27/07/2009;1200;0;;18.1;;;;
83630;28/07/2009;0000;;28.5;;8.4;53.75;2.333333;
