--------------------
BDMEP - INMET
--------------------
Estação           : SAO CARLOS - SP (OMM: 83726)
Latitude  (graus) : -21.96
Longitude (graus) : -47.86
Altitude  (metros): 856.00
Estação Operante
Inicio de operação: 24/09/1939
Periodo solicitado dos dados: 01/01/2007 a 01/10/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83726;29/04/2012;1200;33;;16.5;;;;;;
83726;30/04/2012;0000;;;;;0;;;0;
83726;30/04/2012;1200;27.1;;;;;;;;
83726;01/05/2012;0000;;20;;6.7;0.3;14.48;68.75;1;
83726;01/05/2012;1200;13.1;;11.5;;;;;;
83726;02/05/2012;0000;;21.5;;9.3;0;15.88;67.5;2.333333;
83726;02/05/2012;1200;0;;10;;;;;;
83726;03/05/2012;0000;;24.4;;9.3;6.6;18.34;64.5;1.666667;
83726;03/05/2012;1200;0;;12.9;;;;;;
83726;04/05/2012;0000;;25.8;;9;5.6;19.16;62;2;
83726;04/05/2012;1200;0;;14;;;;;;
83726;05/05/2012;0000;;25.1;;6.6;2.4;19.2;67;1;
83726;05/05/2012;1200;0;;14.5;;;;;;
83726;06/05/2012;0000;;25.1;;7;2.8;19.46;66.5;1.333333;
83726;06/05/2012;1200;0;;13.9;;;;;;
83726;07/05/2012;0000;;25.2;;8.7;3.2;19.46;62.75;1;
83726;07/05/2012;1200;0;;14.7;;;;;;
83726;08/05/2012;0000;;24.9;;7.9;3.6;18.46;72;1;
83726;08/05/2012;1200;0;;15.8;;;;;;
83726;09/05/2012;0000;;25.7;;9.4;3.7;18.12;71.5;0.666667;
83726;09/05/2012;1200;0;;13.9;;;;;;
83726;10/05/2012;0000;;25.9;;6.7;2.5;18.6;67.75;0.333333;
83726;10/05/2012;1200;0;;14;;;;;;
83726;11/05/2012;0000;;27.9;;7.4;3.5;21.1;56;0.666667;
83726;11/05/2012;1200;0;;13.1;;;;;;
83726;12/05/2012;0000;;21.2;;0;3.7;17.48;96.75;0.666667;
83726;12/05/2012;1200;35;;16;;;;;;
83726;13/05/2012;0000;;22.8;;2.3;0.2;18.46;87.25;0.333333;
83726;13/05/2012;1200;5;;16.7;;;;;;
83726;14/05/2012;0000;;17.6;;0;1.2;16.06;90.75;1.666667;
83726;14/05/2012;1200;16.5;;15.1;;;;;;
83726;15/05/2012;0000;;19.4;;1.4;0.8;15.96;87;1.333333;
83726;15/05/2012;1200;11.4;;14.1;;;;;;
83726;16/05/2012;0000;;22.6;;8.1;1.3;17.16;76.75;1.333333;
83726;16/05/2012;1200;0;;13.3;;;;;;
83726;17/05/2012;0000;;22.3;;8.6;2.3;16.44;67.5;1.333333;
83726;17/05/2012;1200;0;;12.7;;;;;;
83726;18/05/2012;0000;;22.5;;;2.7;16.3;65.25;1;
83726;18/05/2012;1200;0;;11.5;;;;;;
83726;19/05/2012;0000;;22.8;;;3.1;15.96;72;1.333333;
83726;19/05/2012;1200;0;;10.4;;;;;;
83726;20/05/2012;0000;;24.3;;;2.5;16.76;70.5;1.333333;
83726;20/05/2012;1200;0;;12.6;;;;;;
83726;21/05/2012;0000;;24.5;;;2.7;16.94;67.75;1;
83726;21/05/2012;1200;0;;12;;;;;;
83726;22/05/2012;0000;;23.5;;;2.7;16.84;72.25;1.333333;
83726;22/05/2012;1200;0;;12.1;;;;;;
83726;23/05/2012;0000;;;;;2.3;;;0.666667;
83726;23/05/2012;1200;0;;;;;;;;
83726;24/05/2012;0000;;;;;;;;0.666667;
83726;24/05/2012;1200;0;;;;;;;;
83726;25/05/2012;0000;;;;;;;;1;
83726;25/05/2012;1200;13.4;;;;;;;;
83726;26/05/2012;0000;;;;;;;;1.333333;
83726;26/05/2012;1200;1;;;;;;;;
83726;27/05/2012;0000;;;;7.6;;;;0.666667;
83726;27/05/2012;1200;0;;;;;;;;
83726;28/05/2012;0000;;;;4.6;;;;0;
83726;28/05/2012;1200;1.7;;;;;;;;
83726;29/05/2012;0000;;;;8;;;;0;
83726;29/05/2012;1200;0;;;;;;;;
83726;30/05/2012;0000;;;;;;;;0.333333;
83726;30/05/2012;1200;1;;;;;;;;
83726;31/05/2012;0000;;;;;;;;0;
83726;31/05/2012;1200;0;;;;;;;;
83726;01/06/2012;0000;;;;0;;;;0;
83726;01/06/2012;1200;0;;;;;;;;
83726;02/06/2012;0000;;25.6;;7.9;;18.4;83.5;0.34296;
83726;02/06/2012;1200;0;;13.9;;;;;;
83726;03/06/2012;0000;;17.6;;7.8;;17.62;78.5;0.68592;
83726;03/06/2012;1200;0;;14.1;;;;;;
83726;04/06/2012;0000;;27.5;;8.6;;21.16;69.5;1.37184;
83726;04/06/2012;1200;0;;15.3;;;;;;
83726;05/06/2012;0000;;21.4;;0.1;;18.36;95.25;1.37184;
83726;05/06/2012;1200;15.6;;17;;;;;;
83726;06/06/2012;0000;;19.2;;0;;17.68;97.5;0.68592;
83726;06/06/2012;1200;53.8;;17;;;;;;
83726;07/06/2012;0000;;18.8;;0;;15.92;97.5;1.37184;
83726;07/06/2012;1200;13.9;;15.9;;;;;;
83726;08/06/2012;0000;;;;;;;;1.02888;
83726;08/06/2012;1200;4.7;;12.9;;;;;;
83726;09/06/2012;0000;;19.6;;4.7;;;87;1.02888;
83726;09/06/2012;1200;11.4;;;;;;;;
83726;10/06/2012;0000;;23.6;;5.7;;17.96;84.25;1.37184;
83726;10/06/2012;1200;0;;13.3;;;;;;
83726;11/06/2012;0000;;25.5;;6.5;;20.5;81.75;0.34296;
83726;11/06/2012;1200;0.3;;16.9;;;;;;
83726;12/06/2012;0000;;26.5;;8.1;;19.68;73.75;0.68592;
83726;12/06/2012;1200;0;;15.1;;;;;;
83726;13/06/2012;0000;;26.1;;8.2;;19.64;81;0.34296;
83726;13/06/2012;1200;0;;15;;;;;;
83726;14/06/2012;0000;;26.6;;8.2;;20.04;77.25;0.34296;
83726;14/06/2012;1200;0;;15.4;;;;;;
83726;15/06/2012;0000;;25.6;;6.9;;19.36;72.5;0.68592;
83726;15/06/2012;1200;0;;15.1;;;;;;
83726;16/06/2012;0000;;24.5;;8.5;;17.98;71.75;0.34296;
83726;16/06/2012;1200;0;;12.7;;;;;;
83726;17/06/2012;0000;;24.7;;8.7;;17.9;72.25;0.34296;
83726;17/06/2012;1200;0;;13.1;;;;;;
83726;18/06/2012;0000;;25.5;;5.1;;19.4;66;1.37184;
83726;18/06/2012;1200;0;;13.3;;;;;;
83726;19/06/2012;0000;;21;;0;;18.44;83;1.37184;
83726;19/06/2012;1200;0;;17.7;;;;;;
83726;20/06/2012;0000;;18.7;;0;;17.78;98;0.34296;
83726;20/06/2012;1200;4.3;;17.3;;;;;;
83726;21/06/2012;0000;;18.8;;0;;16.86;98.75;1.02888;
83726;21/06/2012;1200;49.6;;16.5;;;;;;
83726;22/06/2012;0000;;21.4;;2.1;;17.02;94.75;1.37184;
83726;22/06/2012;1200;38.3;;15.1;;;;;;
83726;23/06/2012;0000;;20.5;;8;;15.6;76.5;1.7148;
83726;23/06/2012;1200;0;;11.1;;;;;;
83726;24/06/2012;0000;;;;;;;;2.05776;
83726;24/06/2012;1200;0;;12.1;;;;;;
83726;25/06/2012;0000;;25;;5;;17.98;82;1.37184;
83726;25/06/2012;1200;0;;14.8;;;;;;
83726;26/06/2012;0000;;21.9;;8.2;;15.84;79.75;0.68592;
83726;26/06/2012;1200;0;;11.6;;;;;;
83726;27/06/2012;0000;;23.3;;8.5;;16.3;72.75;0.68592;
83726;27/06/2012;1200;0;;12.4;;;;;;
83726;28/06/2012;0000;;24;;6.6;;17.58;75.75;0.8574;
83726;28/06/2012;1200;0;;13.4;;;;;;
83726;29/06/2012;0000;;24.7;;7.6;;17.74;72.75;1.02888;
83726;29/06/2012;1200;0;;12.5;;;;;;
83726;30/06/2012;0000;;25.9;;8.4;;17.88;73.75;0.34296;
83726;30/06/2012;1200;0;;12.6;;;;;;
83726;01/07/2012;0000;;26.4;;8.6;;18.54;70.75;1.02888;
83726;01/07/2012;1200;0;;13.3;;;;;;
83726;02/07/2012;0000;;26.5;;8.6;;18.48;73.25;0.34296;
83726;02/07/2012;1200;0;;13.5;;;;;;
83726;03/07/2012;0000;;25.8;;8.8;;18.06;71;1.02888;
83726;03/07/2012;1200;0;;12.9;;;;;;
83726;04/07/2012;0000;;;;;;;;1.02888;
83726;04/07/2012;1200;0;;13.7;;;;;;
83726;05/07/2012;0000;;25.6;;8.6;;18.44;67.75;0.68592;
83726;05/07/2012;1200;0;;14.4;;;;;;
83726;06/07/2012;0000;;25.1;;8.7;;18.62;64.5;1.02888;
83726;06/07/2012;1200;0;;14.3;;;;;;
83726;07/07/2012;0000;;24.7;;4.3;;19.64;68.75;0.68592;
83726;07/07/2012;1200;0;;16.1;;;;;;
83726;08/07/2012;0000;;19;;7.1;;14.32;81.75;1.7148;
83726;08/07/2012;1200;0.6;;13;;;;;;
83726;09/07/2012;0000;;23.3;;8.7;;15.58;75.75;1.02888;
83726;09/07/2012;1200;0;;10.2;;;;;;
83726;10/07/2012;0000;;24.4;;8.8;;16.18;72.25;0.68592;
83726;10/07/2012;1200;0;;11.4;;;;;;
83726;11/07/2012;0000;;25.7;;8.7;;18.2;71.5;0.68592;
83726;11/07/2012;1200;0;;11.6;;;;;;
83726;12/07/2012;0000;;24.1;;2.3;;18.3;89.75;3.08664;
83726;12/07/2012;1200;0;;15.1;;;;;;
83726;13/07/2012;0000;;19.7;;8.4;;12.04;68.75;1.02888;
83726;13/07/2012;1200;14.6;;8.9;;;;;;
83726;14/07/2012;0000;;21.8;;8.3;;13.02;59;1.02888;
83726;14/07/2012;1200;0;;5.2;;;;;;
83726;15/07/2012;0000;;21.7;;8.8;;14.92;67.5;1.7148;
83726;15/07/2012;1200;0;;9.7;;;;;;
83726;16/07/2012;0000;;17.3;;2.2;;14.06;91;1.7148;
83726;16/07/2012;1200;0;;11.8;;;;;;
83726;17/07/2012;0000;;20.2;;3.6;;15.64;90.5;1.37184;
83726;17/07/2012;1200;1.8;;12.6;;;;;;
83726;18/07/2012;0000;;15.6;;6.4;;10.6;83.75;3.77256;
83726;18/07/2012;1200;25.7;;9.5;;;;;;
83726;19/07/2012;0000;;20;;8.5;;11.6;77.25;0.34296;
83726;19/07/2012;1200;0;;5.4;;;;;;
83726;20/07/2012;0000;;22.8;;8.4;;13.44;70;0.51444;
83726;20/07/2012;1200;0;;7.9;;;;;;
83726;21/07/2012;0000;;25.9;;8.5;;15.5;62.75;0;
83726;21/07/2012;1200;0;;6.2;;;;;;
83726;22/07/2012;0000;;27.5;;6.9;;19.44;64;0.34296;
83726;22/07/2012;1200;0;;11.9;;;;;;
83726;23/07/2012;0000;;28.9;;7.9;;21.2;63.25;0.8574;
83726;23/07/2012;1200;0;;17.3;;;;;;
83726;24/07/2012;0000;;27.9;;5.9;;20.02;65.25;0.68592;
83726;24/07/2012;1200;0;;15.7;;;;;;
83726;25/07/2012;0000;;28.5;;8.2;;21.88;50.75;0.68592;
83726;25/07/2012;1200;0;;16.9;;;;;;
83726;26/07/2012;0000;;28.3;;9;;20.24;57.25;0.34296;
83726;26/07/2012;1200;0;;15.7;;;;;;
83726;27/07/2012;0000;;28.9;;8.9;;21.12;55;0;
83726;27/07/2012;1200;0;;15.3;;;;;;
83726;28/07/2012;0000;;28.1;;9;;;58;0;
83726;29/07/2012;0000;;28.1;;9;;19.58;55.5;0.68592;
83726;29/07/2012;1200;0;;13.5;;;;;;
83726;30/07/2012;0000;;26.5;;8;;18.4;70;2.5722;
83726;30/07/2012;1200;0;;12.9;;;;;;
83726;31/07/2012;0000;;23.7;;7.3;;17.04;71.25;0.34296;
83726;31/07/2012;1200;0;;14.1;;;;;;
83726;01/08/2012;0000;;;;;;;;1.02888;
83726;01/08/2012;1200;0;;13.2;;;;;;
83726;02/08/2012;0000;;25.5;;8.4;;18.48;65.5;0.68592;
83726;02/08/2012;1200;0;;11.9;;;;;;
83726;03/08/2012;0000;;26.1;;9.3;;18.8;65.75;0.68592;
83726;03/08/2012;1200;0;;14.9;;;;;;
83726;04/08/2012;0000;;27.1;;9.4;;19.06;63.5;0.68592;
83726;04/08/2012;1200;0;;12.2;;;;;;
83726;05/08/2012;0000;;26;;7.2;;19.12;64.5;0.68592;
83726;05/08/2012;1200;0;;11.9;;;;;;
83726;06/08/2012;0000;;23.3;;9;;17.54;62.75;1.7148;
83726;06/08/2012;1200;0;;14.7;;;;;;
83726;07/08/2012;0000;;26.7;;9.3;;17.54;59.5;1.02888;
83726;07/08/2012;1200;0;;10.8;;;;;;
83726;08/08/2012;0000;;26.8;;9.2;;19.14;59.75;1.02888;
83726;08/08/2012;1200;0;;14.8;;;;;;
83726;09/08/2012;0000;;26.5;;9.3;;18.32;60;1.02888;
83726;09/08/2012;1200;0;;14.2;;;;;;
83726;10/08/2012;0000;;26.8;;9.4;;17.9;60.5;1.02888;
83726;10/08/2012;1200;0;;12.9;;;;;;
83726;11/08/2012;0000;;25.9;;9.4;;18.16;63.25;1.37184;
83726;11/08/2012;1200;0;;13.2;;;;;;
83726;12/08/2012;0000;;25.3;;9.4;;18.1;58.5;1.02888;
83726;12/08/2012;1200;0;;14.2;;;;;;
83726;13/08/2012;0000;;26.9;;8.5;;19.38;58.75;1.02888;
83726;13/08/2012;1200;0;;14.6;;;;;;
83726;14/08/2012;0000;;25.4;;9.4;;19.5;56.75;2.05776;
83726;14/08/2012;1200;0;;15.7;;;;;;
83726;15/08/2012;0000;;25.3;;7.3;;19.56;59.75;1.37184;
83726;15/08/2012;1200;0;;15.7;;;;;;
83726;16/08/2012;0000;;25.5;;8.3;;19.86;64;1.7148;
83726;16/08/2012;1200;0;;15.3;;;;;;
83726;17/08/2012;0000;;26.1;;9.2;;20.08;51.75;1.7148;
83726;17/08/2012;1200;0;;16.1;;;;;;
83726;18/08/2012;0000;;26.5;;9;;18.98;65.5;1.7148;
83726;18/08/2012;1200;0;;14.3;;;;;;
83726;19/08/2012;0000;;26.1;;9.4;;20.04;55.75;1.7148;
83726;19/08/2012;1200;0;;15.1;;;;;;
83726;20/08/2012;0000;;26.2;;9.4;;19.7;54;1.37184;
83726;20/08/2012;1200;0;;14.9;;;;;;
83726;21/08/2012;0000;;26.8;;9.4;;19.38;44.75;1.7148;
83726;21/08/2012;1200;0;;14.3;;;;;;
83726;22/08/2012;0000;;27.8;;9.7;;21.22;49.75;1.7148;
83726;22/08/2012;1200;0;;16.4;;;;;;
83726;23/08/2012;0000;;26;;9.5;;19.84;41.75;1.7148;
83726;23/08/2012;1200;0;;14.9;;;;;;
83726;24/08/2012;0000;;26.6;;9.7;;19.98;56;1.7148;
83726;24/08/2012;1200;0;;14.9;;;;;;
83726;25/08/2012;0000;;27.9;;9.1;;20.48;53.5;1.37184;
83726;25/08/2012;1200;0;;15.2;;;;;;
83726;26/08/2012;0000;;27.4;;9.6;;19.64;45.75;0.68592;
83726;26/08/2012;1200;0;;14.1;;;;;;
83726;27/08/2012;0000;;27.9;;7.1;;20.66;51.5;0.68592;
83726;27/08/2012;1200;0;;15.9;;;;;;
83726;28/08/2012;0000;;27.9;;7.4;;18.58;69.75;1.7148;
83726;28/08/2012;1200;0;;13.8;;;;;;
83726;29/08/2012;0000;;25.5;;9;;17.98;67;1.37184;
83726;29/08/2012;1200;2.4;;13;;;;;;
83726;30/08/2012;0000;;23.4;;9.7;;17.22;61.75;1.37184;
83726;30/08/2012;1200;0;;13;;;;;;
83726;31/08/2012;0000;;29.7;;9.3;;18.94;53.25;1.02888;
83726;31/08/2012;1200;0;;9.3;;;;;;
83726;01/09/2012;0000;;30.9;;9.5;5.4;21.42;42;1;
83726;01/09/2012;1200;0;;13.5;;;;;;
83726;02/09/2012;0000;;31.5;;9.3;6.4;21.56;44;0.666667;
83726;02/09/2012;1200;0;;13.7;;;;;;
83726;03/09/2012;0000;;29.1;;9;7.5;21;48.25;2;
83726;03/09/2012;1200;0;;15.3;;;;;;
83726;04/09/2012;0000;;28.1;;9.1;7.3;19.8;58.5;1.333333;
83726;04/09/2012;1200;0;;13.1;;;;;;
83726;05/09/2012;0000;;30.9;;9.3;5.8;21.24;53.75;1;
83726;05/09/2012;1200;0;;13.1;;;;;;
83726;06/09/2012;0000;;31.4;;8.9;5.3;23.12;50.75;0.333333;
83726;06/09/2012;1200;0;;15.9;;;;;;
83726;07/09/2012;0000;;31.1;;8.3;6.5;22.84;46.75;0.333333;
83726;07/09/2012;1200;0;;16.5;;;;;;
83726;08/09/2012;0000;;31.8;;9.5;8;23.64;45.75;0.666667;
83726;08/09/2012;1200;0;;18.3;;;;;;
83726;09/09/2012;0000;;32.2;;8.8;6.7;23.88;42.25;0.333333;
83726;09/09/2012;1200;0;;17.3;;;;;;
83726;10/09/2012;0000;;;;9.4;7.1;23.78;43;0.666667;
83726;10/09/2012;1200;0;;;;;;;;
83726;11/09/2012;0000;;32;;7;7.7;23.44;51.5;0.666667;
83726;11/09/2012;1200;0;;16.9;;;;;;
83726;12/09/2012;0000;;33.7;;9.1;5.7;24.58;52.25;0.333333;
83726;12/09/2012;1200;0;;16.2;;;;;;
83726;13/09/2012;0000;;30.5;;4.3;6.2;23.18;63;1;
83726;13/09/2012;1200;0;;18.7;;;;;;
83726;14/09/2012;0000;;31.2;;8.8;5;23.74;54.75;0.666667;
83726;14/09/2012;1200;0;;16.3;;;;;;
83726;15/09/2012;0000;;32.7;;8.8;5.4;24.16;49.75;1;
83726;15/09/2012;1200;0;;16.3;;;;;;
83726;16/09/2012;0000;;32.8;;8.9;6.7;24.72;55.75;1.333333;
83726;16/09/2012;1200;0;;19;;;;;;
83726;17/09/2012;0000;;33.4;;9.2;7.1;25.68;52.5;0.666667;
83726;17/09/2012;1200;0;;20.8;;;;;;
83726;18/09/2012;0000;;33.7;;8.6;7.7;25.72;47.25;1.333333;
83726;18/09/2012;1200;0;;21.4;;;;;;
83726;19/09/2012;0000;;33.7;;5.6;7;;70;2;
83726;19/09/2012;1200;0;;;;;;;;
83726;20/09/2012;0000;;25.7;;3.3;5.9;20.66;87.75;1.333333;
83726;20/09/2012;1200;3.6;;17.3;;;;;;
83726;21/09/2012;0000;;20.6;;0;1.8;16.52;96;1;
83726;21/09/2012;1200;7;;14.2;;;;;;
83726;22/09/2012;0000;;24;;8.6;0.3;17.62;71.5;1.333333;
83726;22/09/2012;1200;43.9;;14.3;;;;;;
83726;23/09/2012;0000;;27.8;;9.7;3.8;19.88;63.25;0.666667;
83726;23/09/2012;1200;0;;13.6;;;;;;
83726;24/09/2012;0000;;23.8;;0;4.6;19.66;81;1;
83726;24/09/2012;1200;0;;15.8;;;;;;
83726;25/09/2012;0000;;21.8;;0;2;17.62;87;1;
83726;25/09/2012;1200;18.9;;16.4;;;;;;
83726;26/09/2012;0000;;16.8;;3.3;1.2;11.86;76.5;3;
83726;26/09/2012;1200;4;;9.2;;;;;;
83726;27/09/2012;0000;;19.8;;9.5;2.7;13.4;49.75;3;
83726;27/09/2012;1200;0;;7.4;;;;;;
83726;28/09/2012;0000;;23.6;;9.6;5.2;16.6;49.5;2;
83726;28/09/2012;1200;0;;9;;;;;;
83726;29/09/2012;0000;;26.5;;9.5;5.8;18.82;41.75;1.666667;
83726;29/09/2012;1200;0;;10.5;;;;;;
83726;30/09/2012;0000;;29.4;;9.6;6.1;20.34;48.5;1;
83726;30/09/2012;1200;0;;13.1;;;;;;
83726;01/10/2012;0000;;31.9;;9.1;6.7;22.9;50.75;1;
83726;01/10/2012;1200;0;;15.9;;;;;;
83726;02/10/2012;0000;;33;;9.2;6.5;24.9;49;1;
83726;02/10/2012;1200;0;;17.5;;;;;;
83726;03/10/2012;0000;;33.2;;9.6;7.2;25.18;48;1;
83726;03/10/2012;1200;0;;20.4;;;;;;
83726;04/10/2012;0000;;32.4;;8.3;7.5;25.06;53.5;0.666667;
83726;04/10/2012;1200;0;;19.4;;;;;;
83726;05/10/2012;0000;;32.6;;7.9;7;23.76;65.25;1.666667;
83726;05/10/2012;1200;0;;19.4;;;;;;
83726;06/10/2012;0000;;31.7;;9;6.3;24.54;55;1;
83726;06/10/2012;1200;0;;19.9;;;;;;
83726;07/10/2012;0000;;31.6;;9.6;6.7;24.32;50;1;
83726;07/10/2012;1200;0;;19.1;;;;;;
83726;08/10/2012;0000;;32;;9.7;6.9;24.54;50.25;0.666667;
83726;08/10/2012;1200;0;;19.4;;;;;;
83726;09/10/2012;0000;;31.7;;9.4;7.6;25.38;43;1;
83726;09/10/2012;1200;0;;19.1;;;;;;
83726;10/10/2012;0000;;32.1;;7.9;7.6;25.14;49.75;1.333333;
83726;10/10/2012;1200;0;;20.1;;;;;;
83726;11/10/2012;0000;;24.3;;0;5.9;20.04;80.25;1.333333;
83726;11/10/2012;1200;0;;17.9;;;;;;
83726;12/10/2012;0000;;23.4;;3.6;1.8;18.28;87.75;1.666667;
83726;12/10/2012;1200;0;;16.1;;;;;;
83726;13/10/2012;0000;;23.2;;3;1.1;18.84;73.5;2;
83726;13/10/2012;1200;11;;15.4;;;;;;
83726;14/10/2012;0000;;25.9;;7.8;3.5;19.32;69.5;1.666667;
83726;14/10/2012;1200;0;;16.4;;;;;;
83726;15/10/2012;0000;;29.5;;9.8;3;20.9;59.5;1.333333;
83726;15/10/2012;1200;0;;13.5;;;;;;
83726;16/10/2012;0000;;29.3;;3.1;5.2;21.04;74.5;1.333333;
83726;16/10/2012;1200;0;;16.8;;;;;;
83726;17/10/2012;0000;;26.5;;4;3.2;20.5;85.25;0.666667;
83726;17/10/2012;1200;30.7;;17.2;;;;;;
83726;18/10/2012;0000;;30.3;;9.5;1.6;23.36;65.25;1;
83726;18/10/2012;1200;0.6;;16.7;;;;;;
83726;19/10/2012;0000;;30.1;;5.3;4.5;22.36;61.75;0.666667;
83726;19/10/2012;1200;0;;17.1;;;;;;
83726;20/10/2012;0000;;30.9;;7.6;6;22.88;64.5;1.333333;
83726;20/10/2012;1200;0;;;;;;;;
83726;21/10/2012;0000;;31.9;;8.5;5.1;24.62;63.5;2;
83726;21/10/2012;1200;7.7;;18.9;;;;;;
83726;22/10/2012;0000;;31.5;;9.6;4.7;24.92;63;0.666667;
83726;22/10/2012;1200;3.2;;17.8;;;;;;
83726;23/10/2012;0000;;28.7;;1.1;4.5;21.72;91;1;
83726;23/10/2012;1200;10.6;;19.3;;;;;;
83726;24/10/2012;0000;;29.1;;4.6;1.2;23.08;79.75;0.666667;
83726;24/10/2012;1200;33.5;;18.5;;;;;;
83726;25/10/2012;0000;;32.9;;8.2;2.7;25.62;62.75;1;
83726;25/10/2012;1200;0;;20.3;;;;;;
83726;26/10/2012;0000;;33.2;;8.4;4.5;26.34;67;1.333333;
83726;26/10/2012;1200;0;;22.2;;;;;;
83726;27/10/2012;0000;;32.8;;0.6;4.1;26.48;56.5;0;
83726;27/10/2012;1200;0;;19.7;;;;;;
83726;28/10/2012;0000;;35;;8.1;5.2;25.82;64.75;1.333333;
83726;28/10/2012;1200;0;;21.4;;;;;;
83726;29/10/2012;0000;;34.8;;9.4;6.1;26.84;54.5;0.666667;
83726;29/10/2012;1200;0;;20.1;;;;;;
83726;30/10/2012;0000;;36.8;;10.7;5.9;26.92;57.25;1.333333;
83726;30/10/2012;1200;0;;17.3;;;;;;
83726;31/10/2012;0000;;36.1;;10.5;6.6;28.14;52;0;
83726;31/10/2012;1200;0;;20.5;;;;;;
83726;01/11/2012;0000;;31.7;;7.1;6.2;23.8;76;0.666667;
83726;01/11/2012;1200;4;;19.1;;;;;;
83726;02/11/2012;0000;;27.9;;4.6;3.6;22.26;78.75;1.666667;
83726;02/11/2012;1200;7.8;;18.5;;;;;;
83726;03/11/2012;0000;;28;;5;2.8;21.58;86.5;0.333333;
83726;03/11/2012;1200;0;;17.2;;;;;;
83726;04/11/2012;0000;;28.7;;10.1;1.5;22.98;67.25;0.666667;
83726;04/11/2012;1200;39.1;;16.7;;;;;;
83726;05/11/2012;0000;;30.3;;9.9;3.4;23.46;58.75;1.333333;
83726;05/11/2012;1200;0;;16.7;;;;;;
83726;06/11/2012;0000;;29.4;;10;5;23.54;53.75;1.333333;
83726;06/11/2012;1200;0;;16.8;;;;;;
83726;07/11/2012;0000;;30.5;;8.3;5.9;22.86;71;1;
83726;07/11/2012;1200;0;;17.9;;;;;;
83726;08/11/2012;0000;;26.8;;0.4;4;21.24;85;1;
83726;08/11/2012;1200;0.1;;19.4;;;;;;
83726;09/11/2012;0000;;21.5;;0;2.4;19.64;97.5;1.666667;
83726;09/11/2012;1200;16.2;;18.7;;;;;;
83726;10/11/2012;0000;;28.9;;2.8;0.5;22.16;81.5;1;
83726;10/11/2012;1200;20.9;;18.9;;;;;;
83726;11/11/2012;0000;;30.1;;10.4;2.3;23.76;73.75;1.333333;
83726;11/11/2012;1200;0.6;;19;;;;;;
83726;12/11/2012;0000;;31.2;;6.2;3.1;24.02;70.5;1.333333;
83726;12/11/2012;1200;0;;20.3;;;;;;
83726;13/11/2012;0000;;23.4;;1.2;3;19.66;84.5;2.333333;
83726;13/11/2012;1200;1.6;;17.8;;;;;;
83726;14/11/2012;0000;;24.9;;6;2.1;18.78;73.75;1.333333;
83726;14/11/2012;1200;0.5;;14.8;;;;;;
83726;15/11/2012;0000;;25.3;;4;3.9;19.98;74.75;1;
83726;15/11/2012;1200;0;;15.2;;;;;;
83726;16/11/2012;0000;;28.4;;9.8;2.4;21.7;57.75;1.333333;
83726;16/11/2012;1200;0;;14.5;;;;;;
83726;17/11/2012;0000;;27.6;;11.4;4.5;20.72;52.75;1.666667;
83726;17/11/2012;1200;0;;14.5;;;;;;
83726;18/11/2012;0000;;29.6;;9.8;4.7;21.62;55.5;0.666667;
83726;18/11/2012;1200;0;;13.5;;;;;;
83726;19/11/2012;0000;;29.3;;7.4;5.5;21.7;84.5;1;
83726;19/11/2012;1200;0;;16.7;;;;;;
83726;20/11/2012;0000;;30.3;;7.9;2.4;23.7;67.5;0.666667;
83726;20/11/2012;1200;14;;17.1;;;;;;
83726;21/11/2012;0000;;31;;10.7;3.9;24.7;51.25;1;
83726;21/11/2012;1200;0;;18.1;;;;;;
83726;22/11/2012;0000;;31.8;;11.1;6;24.44;47.25;0.333333;
83726;22/11/2012;1200;0;;17;;;;;;
83726;23/11/2012;0000;;33;;10.7;6.9;25.44;54.25;0.666667;
83726;23/11/2012;1200;0;;18.9;;;;;;
83726;24/11/2012;0000;;29.3;;4.3;5.1;22.96;84.25;1;
83726;24/11/2012;1200;0;;19.4;;;;;;
83726;25/11/2012;0000;;21.8;;0;1.6;19.72;89.5;2;
83726;25/11/2012;1200;61.4;;18.8;;;;;;
83726;26/11/2012;0000;;28.5;;9.6;1.7;21.88;73.5;2;
83726;26/11/2012;1200;0.4;;16.9;;;;;;
83726;27/11/2012;0000;;29.7;;4.1;3.4;23.62;71.25;0.666667;
83726;27/11/2012;1200;0;;17.7;;;;;;
83726;28/11/2012;0000;;31.9;;9;3;24.78;73.5;1;
83726;28/11/2012;1200;7.4;;19.8;;;;;;
83726;29/11/2012;0000;;31.8;;9.2;4.6;25.86;50.75;1;
83726;29/11/2012;1200;0;;20.3;;;;;;
83726;30/11/2012;0000;;31;;9.4;6.4;24.72;59.75;1.666667;
83726;30/11/2012;1200;0;;20.3;;;;;;
83726;01/12/2012;0000;;30.8;;5.4;6.1;24.3;69.75;1;
83726;01/12/2012;1200;0;;20;;;;;;
83726;02/12/2012;0000;;31.1;;10.9;4.5;25.24;66.5;0.666667;
83726;02/12/2012;1200;2.2;;19.9;;;;;;
